,name,edited_files
585,0742ead3a65e73a58cea2aafc2029108bea7eb4d,<ARENA>|<infra>|autogpts/ScottGPT/.flake8|autogpts/ScottGPT/.gitignore|autogpts/ScottGPT/.pre-commit-config.yaml|<markdown>|autogpts/ScottGPT/__init__.py|autogpts/ScottGPT/advanced_commands/run_benchmark_dev|<reports>|autogpts/ScottGPT/forge/__init__.py|autogpts/ScottGPT/forge/__main__.py|autogpts/ScottGPT/forge/agent.py|autogpts/ScottGPT/forge/app.py|autogpts/ScottGPT/forge/db.py|.../ScottGPT/forge/prompts/gpt-3.5-turbo/role_selection.j2|autogpts/ScottGPT/forge/prompts/gpt-3.5-turbo/system-format.j2|autogpts/ScottGPT/forge/prompts/gpt-3.5-turbo/task-step.j2|autogpts/ScottGPT/forge/prompts/techniques/chain-of-thought.j2|autogpts/ScottGPT/forge/prompts/techniques/expert.j2|autogpts/ScottGPT/forge/prompts/techniques/few-shot.j2|autogpts/ScottGPT/forge/sdk/__init__.py|autogpts/ScottGPT/forge/sdk/abilities/__init__.py|autogpts/ScottGPT/forge/sdk/abilities/file_system/files.py|autogpts/ScottGPT/forge/sdk/abilities/finish.py|autogpts/ScottGPT/forge/sdk/abilities/registry.py|autogpts/ScottGPT/forge/sdk/abilities/web/web_search.py|autogpts/ScottGPT/forge/sdk/abilities/web/web_selenium.py|autogpts/ScottGPT/forge/sdk/agent.py|autogpts/ScottGPT/forge/sdk/agent_test.py|autogpts/ScottGPT/forge/sdk/db.py|autogpts/ScottGPT/forge/sdk/db_test.py|autogpts/ScottGPT/forge/sdk/errors.py|autogpts/ScottGPT/forge/sdk/forge_log.py|autogpts/ScottGPT/forge/sdk/llm.py|autogpts/ScottGPT/forge/sdk/memory/__init__.py|autogpts/ScottGPT/forge/sdk/memory/chroma_memstore.py|autogpts/ScottGPT/forge/sdk/memory/memstore.py|autogpts/ScottGPT/forge/sdk/memory/memstore_test.py|autogpts/ScottGPT/forge/sdk/middlewares.py|autogpts/ScottGPT/forge/sdk/prompting.py|autogpts/ScottGPT/forge/sdk/routes/__init__.py|autogpts/ScottGPT/forge/sdk/routes/agent_protocol.py|autogpts/ScottGPT/forge/sdk/schema.py|autogpts/ScottGPT/forge/sdk/workspace.py|autogpts/ScottGPT/forge/sdk/workspace_test.py|autogpts/ScottGPT/mypy.ini|autogpts/ScottGPT/run|autogpts/ScottGPT/run_benchmark|autogpts/ScottGPT/setup
586,c0cec069ec48a13411c7056ade85d933156d47ff (refs/remotes/clusterfudge/arena_submission_test),<ARENA>
587,0f252fdf1e12abe26a6e66cfc9bf71abcbacbbd7 (refs/remotes/SMTemple/arena_submission_EWS-Assistant),<ARENA>
588,7a1f386b784332148d2503da1423623cdb724454 (refs/remotes/sosthoff/arena_submission_foobar),<ARENA>
589,c843b03ea913d688c0a88c562e573f0b9e6d2413,<ARENA>|<infra>|autogpts/JarvisGPT/.flake8|autogpts/JarvisGPT/.gitignore|autogpts/JarvisGPT/.pre-commit-config.yaml|<markdown>|autogpts/JarvisGPT/__init__.py|autogpts/JarvisGPT/advanced_commands/run_benchmark_dev|<reports>|autogpts/JarvisGPT/forge/__init__.py|autogpts/JarvisGPT/forge/__main__.py|autogpts/JarvisGPT/forge/agent.py|.../JarvisGPT/forge/prompts/gpt-3.5-turbo/role_selection.j2|.../JarvisGPT/forge/prompts/gpt-3.5-turbo/system-format.j2|autogpts/JarvisGPT/forge/prompts/gpt-3.5-turbo/task-step.j2|.../JarvisGPT/forge/prompts/techniques/chain-of-thought.j2|autogpts/JarvisGPT/forge/prompts/techniques/expert.j2|autogpts/JarvisGPT/forge/prompts/techniques/few-shot.j2|autogpts/JarvisGPT/forge/sdk/__init__.py|autogpts/JarvisGPT/forge/sdk/abilities/__init__.py|autogpts/JarvisGPT/forge/sdk/abilities/file_system/files.py|autogpts/JarvisGPT/forge/sdk/abilities/finish.py|autogpts/JarvisGPT/forge/sdk/abilities/registry.py|autogpts/JarvisGPT/forge/sdk/agent.py|autogpts/JarvisGPT/forge/sdk/agent_test.py|autogpts/JarvisGPT/forge/sdk/ai_actions.py|autogpts/JarvisGPT/forge/sdk/ai_memory.py|autogpts/JarvisGPT/forge/sdk/ai_planning.py|autogpts/JarvisGPT/forge/sdk/ai_profile.py|autogpts/JarvisGPT/forge/sdk/db.py|autogpts/JarvisGPT/forge/sdk/db_test.py|autogpts/JarvisGPT/forge/sdk/errors.py|autogpts/JarvisGPT/forge/sdk/forge_log.py|autogpts/JarvisGPT/forge/sdk/llm.py|autogpts/JarvisGPT/forge/sdk/memory/__init__.py|autogpts/JarvisGPT/forge/sdk/memory/memstore.py|autogpts/JarvisGPT/forge/sdk/memory/memstore_test.py|autogpts/JarvisGPT/forge/sdk/middlewares.py|autogpts/JarvisGPT/forge/sdk/prompting.py|autogpts/JarvisGPT/forge/sdk/routes/__init__.py|autogpts/JarvisGPT/forge/sdk/routes/agent_protocol.py|autogpts/JarvisGPT/forge/sdk/schema.py|autogpts/JarvisGPT/forge/sdk/workspace.py|autogpts/JarvisGPT/forge/sdk/workspace_test.py|autogpts/JarvisGPT/mypy.ini|autogpts/JarvisGPT/run|autogpts/JarvisGPT/run_benchmark|autogpts/JarvisGPT/setup|old.github_access_token
590,160b07feb89306a6ba7ea54307a35259e1a3200f (refs/remotes/selin-k/arena_submission_AppGPT),<ARENA>
591,2539a8add079297662088b9dc1872d4ff8d1e6e3,autogpts/potato/forge/agent.py|autogpts/potato/forge/test_sort_csv2.py|autogpts/potato/forge/test_sort_csv.py|autogpts/potato/forge/prompts/select/system.j2|autogpts/potato/forge/sdk/abilities/file_system/files.py|autogpts/potato/forge/prompts/execute/system.j2|autogpts/potato/forge/prompts/talk/system.j2|autogpts/potato/forge/prompts/talk/user.j2|autogpts/potato/forge/test_select_function2.py|autogpts/potato/forge/prompts/execute/user.j2|autogpts/potato/forge/prompts/select/user.j2|autogpts/potato/forge/test_select_function.py|autogpts/potato/forge/test_function.py|autogpts/potato/forge/prompts/gpt-3.5-turbo/system-format.j2|autogpts/potato/forge/prompts/gpt-3.5-turbo/task-step.j2|autogpts/potato/forge/sdk/llm.py|autogpts/potato/forge/sdk/abilities/finish.py|autogpts/potato/forge/sdk/abilities/registry.py|<infra>|autogpts/potato/.flake8|autogpts/potato/.gitignore|autogpts/potato/.pre-commit-config.yaml|<markdown>|autogpts/potato/__init__.py|autogpts/potato/advanced_commands/run_benchmark_dev|<reports>|autogpts/potato/forge/__init__.py|autogpts/potato/forge/__main__.py|autogpts/potato/forge/prompts/gpt-3.5-turbo/role_selection.j2|autogpts/potato/forge/prompts/techniques/chain-of-thought.j2|autogpts/potato/forge/prompts/techniques/expert.j2|autogpts/potato/forge/prompts/techniques/few-shot.j2|autogpts/potato/forge/sdk/__init__.py|autogpts/potato/forge/sdk/abilities/__init__.py|autogpts/potato/forge/sdk/agent.py|autogpts/potato/forge/sdk/agent_test.py|autogpts/potato/forge/sdk/ai_actions.py|autogpts/potato/forge/sdk/ai_memory.py|autogpts/potato/forge/sdk/ai_planning.py|autogpts/potato/forge/sdk/ai_profile.py|autogpts/potato/forge/sdk/db.py|autogpts/potato/forge/sdk/db_test.py|autogpts/potato/forge/sdk/errors.py|autogpts/potato/forge/sdk/forge_log.py|autogpts/potato/forge/sdk/memory/__init__.py|autogpts/potato/forge/sdk/memory/memstore.py|autogpts/potato/forge/sdk/memory/memstore_test.py|autogpts/potato/forge/sdk/middlewares.py|autogpts/potato/forge/sdk/prompting.py|autogpts/potato/forge/sdk/routes/__init__.py|autogpts/potato/forge/sdk/routes/agent_protocol.py|autogpts/potato/forge/sdk/schema.py|autogpts/potato/forge/sdk/workspace.py|autogpts/potato/forge/sdk/workspace_test.py|autogpts/potato/mypy.ini|autogpts/potato/run|autogpts/potato/run_benchmark|autogpts/potato/setup|<ARENA>
592,720362748376371a334f14c128d22a98882d8ad3,<ARENA>
593,5a72a5c116675dbf9f631386843554a0d5c2e624 (refs/remotes/FutureProofTechnology/arena_submission_Lab49Agent),<ARENA>
594,822fe5832d2340567b0a51b589f9789e11582154 (refs/remotes/ShayanJa/arena_submission_test1),<ARENA>
595,b463b29574c22da2242851a020d8ff9f90c2559c (refs/remotes/aplomb2/bot_dev),<infra>|autogpts/Stock_Crypto_Bot/.flake8|autogpts/Stock_Crypto_Bot/.gitignore|autogpts/Stock_Crypto_Bot/.gitkeep|autogpts/Stock_Crypto_Bot/.pre-commit-config.yaml|<markdown>|autogpts/Stock_Crypto_Bot/__init__.py|autogpts/Stock_Crypto_Bot/advanced_commands/run_benchmark_dev|<reports>|autogpts/Stock_Crypto_Bot/forge/__init__.py|autogpts/Stock_Crypto_Bot/forge/__main__.py|autogpts/Stock_Crypto_Bot/forge/agent.py|.../forge/prompts/gpt-3.5-turbo/role_selection.j2|.../forge/prompts/gpt-3.5-turbo/system-format.j2|.../Stock_Crypto_Bot/forge/prompts/gpt-3.5-turbo/task-step.j2|.../forge/prompts/techniques/chain-of-thought.j2|autogpts/Stock_Crypto_Bot/forge/prompts/techniques/expert.j2|autogpts/Stock_Crypto_Bot/forge/prompts/techniques/few-shot.j2|autogpts/Stock_Crypto_Bot/forge/sdk/__init__.py|autogpts/Stock_Crypto_Bot/forge/sdk/abilities/__init__.py|.../Stock_Crypto_Bot/forge/sdk/abilities/file_system/files.py|autogpts/Stock_Crypto_Bot/forge/sdk/abilities/finish.py|autogpts/Stock_Crypto_Bot/forge/sdk/abilities/registry.py|autogpts/Stock_Crypto_Bot/forge/sdk/agent.py|autogpts/Stock_Crypto_Bot/forge/sdk/agent_test.py|autogpts/Stock_Crypto_Bot/forge/sdk/ai_actions.py|autogpts/Stock_Crypto_Bot/forge/sdk/ai_memory.py|autogpts/Stock_Crypto_Bot/forge/sdk/ai_planning.py|autogpts/Stock_Crypto_Bot/forge/sdk/ai_profile.py|autogpts/Stock_Crypto_Bot/forge/sdk/db.py|autogpts/Stock_Crypto_Bot/forge/sdk/db_test.py|autogpts/Stock_Crypto_Bot/forge/sdk/errors.py|autogpts/Stock_Crypto_Bot/forge/sdk/forge_log.py|autogpts/Stock_Crypto_Bot/forge/sdk/llm.py|autogpts/Stock_Crypto_Bot/forge/sdk/memory/__init__.py|autogpts/Stock_Crypto_Bot/forge/sdk/memory/memstore.py|autogpts/Stock_Crypto_Bot/forge/sdk/memory/memstore_test.py|autogpts/Stock_Crypto_Bot/forge/sdk/middlewares.py|autogpts/Stock_Crypto_Bot/forge/sdk/prompting.py|autogpts/Stock_Crypto_Bot/forge/sdk/routes/__init__.py|autogpts/Stock_Crypto_Bot/forge/sdk/routes/agent_protocol.py|autogpts/Stock_Crypto_Bot/forge/sdk/schema.py|autogpts/Stock_Crypto_Bot/forge/sdk/workspace.py|autogpts/Stock_Crypto_Bot/forge/sdk/workspace_test.py|autogpts/Stock_Crypto_Bot/mypy.ini|autogpts/Stock_Crypto_Bot/run|autogpts/Stock_Crypto_Bot/run_benchmark|autogpts/Stock_Crypto_Bot/setup
596,eb5b19e6601236d0971243c9199cd8391f553e8f (refs/remotes/kshivang/arena_submission_ShiviBot),<ARENA>
597,fa1f077aafdc080454988c88b7b008236492d9e2,<ARENA>
598,905a642e680e40854fb1d8aebdb8d0a5a13b6344 (refs/remotes/D0rkKnight/arena_submission_test_agent),<infra>|autogpts/test_agent/.flake8|autogpts/test_agent/.gitignore|autogpts/test_agent/.pre-commit-config.yaml|<markdown>|autogpts/test_agent/__init__.py|autogpts/test_agent/advanced_commands/run_benchmark_dev|<reports>|autogpts/test_agent/forge/__init__.py|autogpts/test_agent/forge/__main__.py|autogpts/test_agent/forge/agent.py|autogpts/test_agent/forge/app.py|autogpts/test_agent/forge/db.py|.../test_agent/forge/prompts/gpt-3.5-turbo/role_selection.j2|.../test_agent/forge/prompts/gpt-3.5-turbo/system-format.j2|autogpts/test_agent/forge/prompts/gpt-3.5-turbo/task-step.j2|.../test_agent/forge/prompts/techniques/chain-of-thought.j2|autogpts/test_agent/forge/prompts/techniques/expert.j2|autogpts/test_agent/forge/prompts/techniques/few-shot.j2|autogpts/test_agent/forge/sdk/__init__.py|autogpts/test_agent/forge/sdk/abilities/__init__.py|autogpts/test_agent/forge/sdk/abilities/file_system/files.py|autogpts/test_agent/forge/sdk/abilities/finish.py|autogpts/test_agent/forge/sdk/abilities/registry.py|autogpts/test_agent/forge/sdk/abilities/web/web_search.py|autogpts/test_agent/forge/sdk/abilities/web/web_selenium.py|autogpts/test_agent/forge/sdk/agent.py|autogpts/test_agent/forge/sdk/agent_test.py|autogpts/test_agent/forge/sdk/db.py|autogpts/test_agent/forge/sdk/db_test.py|autogpts/test_agent/forge/sdk/errors.py|autogpts/test_agent/forge/sdk/forge_log.py|autogpts/test_agent/forge/sdk/llm.py|autogpts/test_agent/forge/sdk/memory/__init__.py|autogpts/test_agent/forge/sdk/memory/chroma_memstore.py|autogpts/test_agent/forge/sdk/memory/memstore.py|autogpts/test_agent/forge/sdk/memory/memstore_test.py|autogpts/test_agent/forge/sdk/middlewares.py|autogpts/test_agent/forge/sdk/prompting.py|autogpts/test_agent/forge/sdk/routes/__init__.py|autogpts/test_agent/forge/sdk/routes/agent_protocol.py|autogpts/test_agent/forge/sdk/schema.py|autogpts/test_agent/forge/sdk/workspace.py|autogpts/test_agent/forge/sdk/workspace_test.py|autogpts/test_agent/mypy.ini|autogpts/test_agent/run|autogpts/test_agent/run_benchmark|autogpts/test_agent/setup|<ARENA>
599,ec9ded982655f885ebeba1ebbb0004380eed8efc,<ARENA>
600,"cc65efa86cd498c2f29cb050215765f3e8536444 (refs/remotes/ronaldsampaio/master, refs/remotes/rhm2k/master, refs/remotes/pfdah/master, refs/remotes/kimsj-git/master, refs/remotes/jlotty22/master, refs/remotes/haipeweb/master, refs/remotes/WillnCo/master, refs/remotes/TheoNeUpKid88/master, refs/remotes/PiMuBR/master, refs/remotes/Lukasedv/master, refs/remotes/LouisForster/master, refs/remotes/HULabRats/master, refs/remotes/Froglander3141/master, refs/remotes/2fersen/master)",<ARENA>
601,69311678a2cdd5c13b9f82efdd9ea15dc0cf869e,<ARENA>
602,abed1ae8791154d3513b47ae4e21c1a87a88a55b,<reports>|<markdown>|<ARENA>|<benchmark>|autogpts/autogpt/LICENSE => LICENSE|<infra>|paper/agent_action_regex.py|paper/combined_data.ipynb|.gitignore|notebooks/combined_data.ipynb|reports/match_records.py|.github/workflows/ci.yml|frontend|match_records.py|json_to_base_64.py => reports/json_to_base_64.py|send_to_googledrive.py => reports/send_to_googledrive.py
603,d0770a1e4e6ebbfbbcdd2fe95818dfd310e3ab85 (refs/remotes/simonfunk/arena_submission_CreaitorMarketing),<ARENA>
604,eba424e22364e8aa975876a07a5d25fa833d11df (refs/remotes/SmartsvXD/arena_submission_Peppino),<ARENA>
605,0df0cf18dd5a454f49fa004e818b8b6c184bce2b (refs/remotes/mordvinov/arena_submission_GameSoundGPT),<ARENA>
606,ac36f7bfc7f23ad8800339fa55943c1405d80d5e (refs/remotes/BingoZZBZZ/master),<markdown>
607,7502142af14bb7ae361f8dd5ddc1fca29f2d8dd9,<ARENA>
608,778349361e1c253ab3ae77d8bb1897ab25ebebe1 (refs/remotes/Auradine/arena_submission_ProductAnalysis_Agent),<ARENA>
609,7a6629515d84f7812c5e53a3c570b05ea50119eb (refs/remotes/Crock-nic/snyk-upgrade-2f5f642f306010bcd7cac037ba3e402b),<benchmark>
610,80857df779d178949911c27f2c18fe34d5c7944c,<markdown>
611,1b088e5e284cbf95ca99a8a32f7c94e2f1147997 (refs/remotes/Sampson2016/arena_submission_bot),<ARENA>
612,0e4f5016be29cf8a3bc2fe1f95751aaac6c48dec (refs/remotes/NEO946B/arena_submission_cowboy),<ARENA>
613,5ab49744a044b736e5040b4df28fa8d0218ae4ab,<ARENA>
614,9296ba8c3fc2795262ec255c46992a49b2df5134 (refs/remotes/steven-scdev/arena_submission_StevieAGI),<ARENA>
615,8fe6d9891bbe6c5b44c49efae783a421293eb519 (refs/remotes/webgeeksai/arena_submission_webgeek),<ARENA>
616,bb095e3263eb6f5050470425483945cacd362a4b (refs/remotes/stplaydog/arena_submission_fuzz_gen),<ARENA>
617,12d3d103af6765c2335d6fbb490c4c514b3194ce (refs/remotes/supagonava/arena_submission_scgjwd_agent),<ARENA>
618,0edddcbe1262c17d0fcecc51dbbb53eba6ec8a7c,<ARENA>
619,ccaa08b1b05732f648baa841dea1e5332113a183 (refs/remotes/Say383/master-cf-autofix),<benchmark>
620,9110c22901b248662cd127ca413bb34bcead69f0 (refs/remotes/suyashdube/arena_submission_skd),<ARENA>
621,ce002557d580cfbf3a8d38f8f9f137dcff370867 (refs/remotes/syahrul-fauzi/arena_submission_musang),<ARENA>|<infra>|autogpts/musang/.flake8|autogpts/musang/.gitignore|autogpts/musang/.pre-commit-config.yaml|<markdown>|autogpts/musang/__init__.py|autogpts/musang/advanced_commands/run_benchmark_dev|<reports>|autogpts/musang/forge/__init__.py|autogpts/musang/forge/__main__.py|autogpts/musang/forge/agent.py|autogpts/musang/forge/app.py|autogpts/musang/forge/prompts/gpt-3.5-turbo/role_selection.j2|autogpts/musang/forge/prompts/gpt-3.5-turbo/system-format.j2|autogpts/musang/forge/prompts/gpt-3.5-turbo/task-step.j2|autogpts/musang/forge/prompts/techniques/chain-of-thought.j2|autogpts/musang/forge/prompts/techniques/expert.j2|autogpts/musang/forge/prompts/techniques/few-shot.j2|autogpts/musang/forge/sdk/__init__.py|autogpts/musang/forge/sdk/abilities/__init__.py|autogpts/musang/forge/sdk/abilities/file_system/files.py|autogpts/musang/forge/sdk/abilities/finish.py|autogpts/musang/forge/sdk/abilities/registry.py|autogpts/musang/forge/sdk/agent.py|autogpts/musang/forge/sdk/agent_test.py|autogpts/musang/forge/sdk/ai_actions.py|autogpts/musang/forge/sdk/ai_memory.py|autogpts/musang/forge/sdk/ai_planning.py|autogpts/musang/forge/sdk/ai_profile.py|autogpts/musang/forge/sdk/db.py|autogpts/musang/forge/sdk/db_test.py|autogpts/musang/forge/sdk/errors.py|autogpts/musang/forge/sdk/forge_log.py|autogpts/musang/forge/sdk/llm.py|autogpts/musang/forge/sdk/memory/__init__.py|autogpts/musang/forge/sdk/memory/memstore.py|autogpts/musang/forge/sdk/memory/memstore_test.py|autogpts/musang/forge/sdk/middlewares.py|autogpts/musang/forge/sdk/prompting.py|autogpts/musang/forge/sdk/routes/__init__.py|autogpts/musang/forge/sdk/routes/agent_protocol.py|autogpts/musang/forge/sdk/schema.py|autogpts/musang/forge/sdk/workspace.py|autogpts/musang/forge/sdk/workspace_test.py|autogpts/musang/mypy.ini|autogpts/musang/run|autogpts/musang/run_benchmark|autogpts/musang/setup
